Lot-ID,Wafer-NO,No,6,7,8,11,12,15,ANN
1684,8,30,604,-87,2400,2047,594,-25,0
1684,8,31,603,-87,2400,2047,574,-25,0
1684,8,32,602,-87,2400,2047,562,-24,0
1684,8,33,603,-87,2394,2047,551,-24,0
1684,8,34,603,-87,2397,2047,543,-24,0
1684,8,35,21,-19,2390,329,65,1,0
1684,8,36,-5,-19,253,2,-11,-1,0
1684,8,37,-5,-19,96,1,-11,0,0
1684,8,38,-5,-19,51,1,-11,0,0
1684,8,39,-5,-19,35,1,-11,0,0
1684,8,40,-5,-19,22,1,-11,0,0
1684,8,41,-5,-19,16,1,-11,0,0
1684,8,42,-5,-19,13,1,-11,0,0
1684,8,43,-5,-19,10,1,-11,0,0
1684,8,44,-5,-19,10,1,-11,0,0
1684,8,45,-5,-19,614,1,-11,0,0
1684,8,46,-5,-19,822,1,-12,0,0
1684,8,47,-5,-19,1126,1,-11,0,0
1684,8,48,-5,-19,1302,1,-12,0,0
1684,8,49,-5,-19,1318,1,-11,0,0
1684,8,50,-5,-19,1354,1,-11,-1,0
1684,8,51,-5,-17,1376,1,-12,0,0
1684,8,52,-5,-17,1382,1,-11,0,0
1684,8,53,486,340,1389,537,386,31,0
1684,8,54,553,11,1389,963,758,-64,0
1684,8,55,547,-81,1389,1122,933,-91,0
1684,8,56,548,-84,1389,1134,943,-94,0
1684,8,57,549,-84,1389,1136,946,-95,0
1684,8,58,549,-84,1392,1138,949,-95,0
1684,8,59,549,-84,1392,1140,949,-96,0
1684,8,60,550,-84,1392,1142,951,-96,0
1684,8,61,550,-84,1392,1144,952,-97,0
1684,8,62,550,-84,1389,1145,952,-97,0
1684,8,63,550,-84,1389,1146,952,-98,0
1684,8,64,550,-84,1389,1149,954,-98,0
1684,8,65,550,-85,1392,1148,952,-98,0
1684,8,66,551,-84,1392,1149,953,-98,0
1684,8,67,551,-84,1389,1150,953,-99,0
1684,8,68,551,-84,1392,1151,953,-99,0
1684,8,69,551,-84,1389,1152,954,-99,0
1684,8,70,551,-84,1389,1152,954,-99,0
1684,8,71,551,-84,1389,1152,953,-99,0
1684,8,72,551,-84,1389,1152,953,-99,0
1684,8,73,551,-84,1389,1152,953,-100,0
1684,8,74,551,-84,1392,1151,951,-99,0
1684,8,75,551,-84,1392,1151,950,-99,0
1684,8,76,551,-84,1392,1151,950,-99,0
1684,8,77,552,-84,1395,1152,950,-100,0
1684,8,78,550,-84,1392,1151,949,-100,0
1684,8,79,550,-84,1392,1151,948,-99,0
1684,8,80,551,-84,1392,1152,949,-100,0
1684,8,81,550,-83,1392,1151,948,-100,0
1684,8,82,551,-84,1392,1153,950,-100,0
1684,8,83,551,-84,1392,1153,950,-100,0
1684,8,84,551,-84,1389,1154,950,-100,0
1684,8,85,551,-84,1389,1154,950,-100,0
1684,8,86,551,-84,1392,1153,949,-100,0
1684,8,87,551,-84,1389,1154,949,-100,0
1684,8,88,551,-84,1392,1154,949,-100,0
1684,8,89,551,-84,1392,1154,949,-100,0
1684,8,90,551,-84,1389,1155,950,-100,0
1684,8,91,551,-84,1392,1155,949,-101,0
1684,8,92,551,-84,1389,1155,949,-100,0
1684,8,93,551,-84,1392,1155,949,-101,0
1684,8,94,551,-84,1392,1155,949,-101,0
1684,8,95,551,-84,1392,1155,949,-101,0
1684,8,96,551,-84,1392,1156,949,-101,0
1684,8,97,551,-84,1389,1156,949,-100,0
1684,8,98,551,-84,1392,1157,950,-101,0
1684,8,99,551,-84,1392,1156,948,-101,0
1684,8,100,552,-84,1392,1155,948,-101,0
1684,8,101,551,-84,1392,1155,948,-101,0
1684,8,102,551,-84,1389,1156,949,-101,0
1684,8,103,550,-84,1392,1154,947,-101,0
1684,8,104,550,-84,1392,1155,947,-100,0
1684,8,105,550,-84,1392,1155,947,-101,0
1684,8,106,550,-84,1389,1156,948,-101,0
1684,8,107,550,-84,1389,1157,949,-101,0
1684,8,108,550,-85,1392,1156,948,-101,0
1684,8,109,550,-84,1392,1156,948,-101,0
1684,8,110,550,-84,1389,1157,948,-101,0
1684,8,111,550,-85,1389,1156,948,-101,0
1684,8,112,550,-85,1389,1157,948,-101,0
1684,8,113,550,-85,1392,1157,948,-101,0
1684,8,114,550,-85,1392,1157,948,-101,0
1684,8,115,550,-85,1392,1157,948,-101,0
1684,8,116,550,-85,1392,1157,948,-101,0
1684,8,117,550,-85,1389,1157,948,-101,0
1684,8,118,550,-85,1392,1157,948,-101,0
1684,8,119,550,-85,1392,1157,948,-101,0
1684,8,120,550,-85,1392,1157,948,-101,0
1684,8,121,550,-84,1392,1157,948,-101,0
1684,8,122,550,-85,1392,1157,947,-101,0
1684,8,123,550,-85,1392,1156,947,-101,0
1684,8,124,550,-85,1392,1157,948,-101,0
1684,8,125,550,-85,1392,1157,948,-101,0
1684,8,126,550,-85,1392,1157,948,-101,0
1684,8,127,550,-85,1392,1157,948,-101,0
1684,8,128,550,-85,1392,1158,948,-101,0
1684,8,129,550,-85,1392,1158,948,-101,0
1684,8,130,550,-85,1392,1158,948,-101,0
1684,8,131,551,-85,1392,1158,948,-101,0
1684,8,132,550,-85,1392,1158,948,-101,0
1684,8,133,550,-85,1392,1158,948,-101,0
1684,8,134,550,-85,1392,1158,948,-101,0
1684,8,135,550,-85,1392,1157,948,-101,0
1684,8,136,551,-85,1392,1157,947,-101,0
1684,8,137,551,-85,1392,1158,947,-101,0
1684,8,138,550,-85,1392,1158,948,-101,0
1684,8,139,-4,-19,986,4,-9,-1,0
1684,8,140,-5,-19,416,1,-11,0,0
1684,8,141,-5,-19,397,1,-11,0,0
1684,8,142,-5,-19,394,1,-11,0,0
1684,8,143,-5,-19,394,1,-11,0,0
1684,8,144,-6,-20,394,1,-11,0,0
1684,8,145,-5,-19,394,1,-11,0,0
1684,8,146,-5,-19,394,1,-12,0,0
1684,8,147,-6,-19,394,1,-12,0,0
1706,1,1,-5,-15,3,1,-11,0,0
1706,1,2,-5,-15,3,1,-11,0,0
1706,1,3,-5,-15,3,1,-11,-1,0
1706,1,4,-5,-15,3,1,-11,-1,0
1706,1,5,-5,-15,634,1,-12,0,0
1706,1,6,-5,-15,477,1,-12,-1,0
1706,1,7,-5,-15,1533,1,-11,-1,0
1706,1,8,-5,-16,1830,1,-11,-2,0
1706,1,9,-5,-16,2163,1,-11,-1,0
1706,1,10,-5,-16,2211,1,-12,-1,0
1706,1,11,-5,-15,2256,1,-11,-1,0
1706,1,12,-5,-16,2272,1,-12,-1,0
1706,1,13,-5,-16,2307,1,-12,-1,0
1706,1,14,-5,-16,2339,1,-12,-1,0
1706,1,15,-5,-16,2371,1,-11,0,0
1706,1,16,-5,-16,2400,1,-12,-1,0
1706,1,17,582,1722,2400,1,-11,-1,0
1706,1,18,574,-18,2438,2047,955,-59,0
1706,1,19,570,-75,2413,2047,1006,-40,0
1706,1,20,581,-75,2403,2047,930,-32,0
1706,1,21,589,-76,2397,2047,838,-28,0
1706,1,22,594,-77,2390,2047,784,-26,0
1706,1,23,597,-77,2387,2047,744,-25,0
1706,1,24,599,-78,2406,2047,701,-24,0
1706,1,25,601,-77,2397,2047,680,-23,0
1706,1,26,602,-78,2394,2047,660,-22,0
1706,1,27,602,-78,2394,2047,648,-22,0
1706,1,28,602,-78,2394,2047,638,-22,0
1706,1,29,602,-77,2394,2047,629,-21,0
1706,1,30,602,-77,2394,2047,624,-21,0
1706,1,31,-4,-15,1805,7,-10,0,0
1706,1,32,-4,-15,186,1,-11,0,0
1706,1,33,-4,-15,70,1,-11,-1,0
1706,1,34,-4,-15,45,1,-11,-1,0
1706,1,35,-5,-15,29,1,-11,-1,0
1706,1,36,-5,-17,19,1,-11,-1,0
1706,1,37,-5,-16,16,1,-11,-1,0
1706,1,38,-4,-14,13,1,-11,0,0
1706,1,39,-4,-14,10,1,-11,0,0
1706,1,40,-4,-14,10,1,-11,-1,0
1706,1,41,-4,-14,710,1,-12,0,0
1706,1,42,-5,-17,998,1,-11,-1,0
1706,1,43,-5,-16,1213,1,-12,0,0
1706,1,44,-5,-16,1302,1,-11,0,0
1706,1,45,-5,-16,1315,1,-11,-1,0
1706,1,46,-4,-16,1350,1,-11,-1,0
1706,1,47,-5,-16,1366,1,-12,-1,0
1706,1,48,-5,-16,1386,1,-12,0,0
1706,1,49,493,169,1389,713,530,-2,0
1706,1,50,525,41,1386,957,778,-68,0
1706,1,51,514,-73,1386,1067,899,-84,0
1706,1,52,527,-73,1386,1092,924,-88,0
1706,1,53,535,-74,1386,1107,939,-91,0
1706,1,54,540,-75,1386,1117,949,-93,0
1706,1,55,544,-74,1386,1124,955,-94,0
1706,1,56,547,-75,1386,1130,960,-96,0
1706,1,57,548,-75,1386,1132,962,-96,0
1706,1,58,549,-75,1389,1133,962,-97,0
1706,1,59,549,-75,1389,1134,962,-97,0
1706,1,60,549,-75,1389,1136,964,-97,0
1706,1,61,550,-75,1389,1136,962,-97,0
1706,1,62,550,-75,1389,1136,962,-97,0
1706,1,63,550,-75,1392,1136,961,-98,0
1706,1,64,550,-75,1392,1136,961,-97,0
1706,1,65,550,-75,1389,1137,961,-98,0
1706,1,66,550,-75,1392,1138,961,-98,0
1706,1,67,550,-75,1392,1139,962,-98,0
1706,1,68,550,-75,1389,1140,962,-98,0
1706,1,69,550,-75,1392,1139,961,-98,0
1706,1,70,550,-75,1392,1138,961,-98,0
1706,1,71,551,-75,1392,1140,961,-98,0
1706,1,72,550,-75,1395,1140,961,-98,0
1706,1,73,551,-75,1392,1139,960,-98,0
1706,1,74,551,-75,1392,1140,961,-98,0
1706,1,75,551,-75,1392,1141,961,-99,0
1706,1,76,551,-75,1392,1142,961,-99,0
1706,1,77,551,-75,1392,1142,962,-99,0
1706,1,78,551,-75,1392,1143,962,-99,0
1706,1,79,551,-75,1392,1142,961,-99,0
1706,1,80,550,-75,1392,1140,960,-99,0
1706,1,81,550,-74,1392,1141,960,-99,0
1706,1,82,550,-74,1395,1140,958,-99,0
1706,1,83,550,-75,1392,1142,960,-99,0
1706,1,84,551,-75,1392,1142,960,-99,0
1706,1,85,550,-75,1389,1144,961,-100,0
1706,1,86,551,-75,1389,1144,960,-99,0
1706,1,87,551,-75,1389,1144,961,-99,0
1706,1,88,551,-75,1389,1144,961,-99,0
1706,1,89,551,-75,1389,1144,960,-99,0
1706,1,90,551,-75,1392,1144,960,-99,0
1706,1,91,551,-75,1389,1145,961,-99,0
1706,1,92,551,-75,1389,1146,961,-100,0
1706,1,93,551,-75,1389,1145,960,-99,0
1706,1,94,551,-75,1389,1145,961,-99,0
1706,1,95,551,-75,1392,1145,960,-99,0
1706,1,96,551,-75,1392,1145,960,-99,0
1706,1,97,551,-75,1392,1144,959,-99,0
1706,1,98,551,-75,1395,1144,958,-99,0
1706,1,99,552,-74,1392,1144,958,-99,0
1706,1,100,551,-75,1392,1145,960,-100,0
1706,1,101,551,-75,1392,1146,960,-99,0
1706,1,102,551,-75,1392,1146,960,-99,0
1706,1,103,552,-75,1392,1147,960,-99,0
1706,1,104,551,-76,1392,1147,960,-100,0
1706,1,105,551,-75,1392,1147,960,-100,0
1706,1,106,551,-76,1392,1148,960,-100,0
1706,1,107,551,-76,1395,1147,960,-100,0
1706,1,108,551,-76,1392,1148,960,-100,0
1706,1,109,551,-76,1395,1146,958,-100,0
1706,1,110,551,-76,1398,1145,956,-100,0
1706,1,111,552,-76,1398,1146,957,-99,0
1706,1,112,550,-76,1395,1145,956,-99,0
1706,1,113,550,-76,1392,1146,957,-99,0
1706,1,114,550,-75,1392,1147,958,-100,0
1706,1,115,550,-76,1392,1147,957,-100,0
1706,1,116,550,-76,1392,1146,956,-99,0
1706,1,117,550,-76,1395,1146,956,-99,0
1706,1,118,551,-76,1392,1146,956,-99,0
1706,1,119,551,-76,1395,1145,955,-99,0
1706,1,120,551,-76,1395,1145,955,-99,0
1706,1,121,550,-76,1392,1145,955,-99,0
1706,1,122,550,-76,1395,1145,955,-99,0
1706,1,123,551,-76,1395,1146,955,-99,0
1706,1,124,551,-75,1395,1146,955,-99,0
1706,1,125,551,-75,1395,1145,954,-99,0
1706,1,126,551,-75,1395,1146,955,-99,0
1706,1,127,551,-75,1392,1148,957,-99,0
1706,1,128,551,-75,1392,1147,956,-99,0
1706,1,129,551,-75,1392,1148,957,-99,0
1706,1,130,551,-75,1392,1148,957,-100,0
1706,1,131,551,-75,1392,1148,957,-100,0
1706,1,132,551,-76,1392,1147,956,-99,0
1706,1,133,551,-76,1392,1148,955,-99,0
1706,1,134,551,-75,1392,1147,955,-100,0
1706,1,135,-4,-17,490,1,-11,0,0
1706,1,136,-5,-17,410,1,-11,-1,0
1706,1,137,-5,-17,394,1,-11,-1,0
1706,1,138,-5,-17,394,1,-12,-1,0
1706,1,139,-5,-17,394,1,-11,-1,0
1706,1,140,-5,-17,394,1,-12,-1,0
1706,1,141,-5,-17,394,1,-12,0,0
1706,1,142,-5,-17,394,1,-11,-1,0
1706,2,1,-5,-17,42,1,-11,-1,0
1706,2,2,-5,-17,19,1,-11,0,0
1706,2,3,-5,-17,10,1,-11,-1,0
1706,2,4,-5,-17,6,1,-11,-1,0
1706,2,5,-5,-17,3,1,-11,0,0
1706,2,6,-5,-17,6,1,-11,-1,0
1706,2,7,-5,-17,3,1,-11,0,0
1706,2,8,-5,-17,3,1,-11,-1,0
1706,2,9,-5,-17,3,1,-11,-1,0
1706,2,10,-5,-17,659,1,-12,-1,0
1706,2,11,-5,-17,474,1,-12,0,0
1706,2,12,-5,-17,1526,1,-12,0,0
1706,2,13,-5,-17,1837,1,-12,-1,0
1706,2,14,-5,-17,2157,1,-12,-1,0
1706,2,15,-5,-17,2218,1,-11,0,0
1706,2,16,-5,-17,2365,1,-12,-1,0
1706,2,17,-5,-17,2390,1,-11,0,0
1706,2,18,-5,-17,2394,1,-12,-1,0
1706,2,19,601,-72,2470,2047,907,-66,0
1706,2,20,606,-76,2435,2047,1034,-52,0
1706,2,21,602,-76,2426,2047,937,-36,0
1706,2,22,602,-78,2403,2047,842,-31,0
1706,2,23,602,-78,2400,2047,787,-28,0
1706,2,24,602,-78,2403,2047,740,-27,0
1706,2,25,602,-78,2403,2047,714,-26,0
1706,2,26,602,-79,2400,2047,695,-24,0
1706,2,27,602,-79,2400,2047,679,-24,0
1706,2,28,603,-78,2397,2047,670,-23,0
1706,2,29,603,-78,2397,2047,662,-23,0
1706,2,30,603,-79,2397,2047,657,-22,0
1706,2,31,603,-79,2400,2047,654,-22,0
1706,2,32,21,-17,2384,373,81,2,0
1706,2,33,-5,-17,426,2,-11,-1,0
1706,2,34,-5,-16,96,1,-11,-1,0
1706,2,35,-5,-16,54,1,-11,0,0
1706,2,36,-5,-16,38,1,-11,-1,0
1706,2,37,-5,-16,26,1,-11,0,0
1706,2,38,-5,-16,19,1,-11,-1,0
1706,2,39,-5,-16,13,1,-11,0,0
1706,2,40,-5,-16,10,1,-11,-1,0
1706,2,41,-5,-16,10,1,-11,0,0
1706,2,42,-5,-17,598,1,-12,-1,0
1706,2,43,-5,-17,794,1,-12,0,0
1706,2,44,-5,-17,1142,1,-11,-1,0
1706,2,45,-5,-16,1251,1,-12,0,0
1706,2,46,-5,-17,1312,1,-12,0,0
1706,2,47,-5,-17,1350,1,-12,0,0
1706,2,48,-5,-17,1376,1,-12,-1,0
1706,2,49,-5,-18,1386,1,-12,0,0
1706,2,50,-5,-16,1386,1,-12,0,0
1706,2,51,552,27,1386,937,730,-59,0
1706,2,52,547,-72,1389,1120,935,-92,0
1706,2,53,548,-72,1386,1127,941,-93,0
1706,2,54,550,-72,1389,1138,950,-94,0
1706,2,55,548,-78,1386,1141,953,-95,0
1706,2,56,549,-76,1386,1144,955,-96,0
1706,2,57,550,-74,1386,1146,956,-97,0
1706,2,58,550,-73,1389,1146,955,-97,0
1706,2,59,551,-72,1389,1146,954,-97,0
1706,2,60,550,-75,1389,1147,954,-97,0
1706,2,61,550,-75,1389,1147,954,-97,0
1706,2,62,550,-75,1392,1148,953,-98,0
1706,2,63,550,-77,1389,1148,953,-98,0
1706,2,64,550,-77,1389,1149,953,-98,0
1706,2,65,550,-77,1389,1150,954,-98,0
1706,2,66,550,-76,1389,1151,955,-99,0
1706,2,67,550,-76,1389,1152,956,-99,0
1706,2,68,550,-76,1389,1152,956,-99,0
1706,2,69,550,-76,1389,1152,955,-99,0
1706,2,70,550,-76,1389,1152,954,-99,0
1706,2,71,550,-76,1389,1152,955,-100,0
1706,2,72,550,-77,1389,1153,955,-99,0
1706,2,73,551,-75,1389,1151,953,-99,0
1706,2,74,551,-75,1389,1152,954,-100,0
1706,2,75,551,-76,1392,1152,953,-100,0
1706,2,76,551,-75,1392,1152,953,-100,0
1706,2,77,551,-76,1392,1152,953,-100,0
1706,2,78,551,-76,1392,1152,953,-100,0
1706,2,79,551,-76,1389,1154,954,-100,0
1706,2,80,551,-76,1389,1153,954,-100,0
1706,2,81,551,-76,1389,1154,954,-101,0
1706,2,82,551,-76,1389,1154,954,-100,0
1706,2,83,551,-76,1392,1153,953,-100,0
1706,2,84,551,-76,1392,1153,952,-100,0
1706,2,85,551,-76,1392,1153,953,-100,0
1706,2,86,551,-77,1389,1154,954,-101,0
1706,2,87,551,-76,1389,1155,954,-101,0
1706,2,88,551,-76,1389,1155,954,-101,0
1706,2,89,551,-76,1392,1154,953,-101,0
1706,2,90,552,-76,1389,1155,954,-101,0
1706,2,91,550,-76,1389,1154,952,-101,0
1706,2,92,550,-76,1389,1153,952,-101,0
1706,2,93,550,-76,1389,1153,952,-101,0
1706,2,94,551,-76,1392,1152,950,-101,0
1706,2,95,551,-75,1392,1153,951,-101,0
1706,2,96,551,-75,1392,1153,951,-101,0
1706,2,97,551,-75,1389,1153,951,-101,0
1706,2,98,551,-75,1392,1153,951,-101,0
1706,2,99,551,-75,1392,1152,950,-101,0
1706,2,100,551,-75,1395,1151,948,-100,0
1706,2,101,551,-76,1395,1151,948,-100,0
1706,2,102,551,-76,1395,1152,949,-100,0
1706,2,103,551,-76,1392,1153,950,-101,0
1706,2,104,551,-75,1392,1153,950,-101,0
1706,2,105,551,-75,1395,1152,949,-101,0
1706,2,106,551,-76,1392,1153,949,-101,0
1706,2,107,551,-75,1392,1153,950,-101,0
1706,2,108,551,-76,1395,1152,949,-100,0
1706,2,109,551,-76,1395,1151,948,-101,0
1706,2,110,551,-76,1395,1153,949,-101,0
1706,2,111,551,-75,1392,1153,949,-101,0
1706,2,112,551,-76,1392,1154,951,-101,0
1706,2,113,551,-76,1392,1153,949,-101,0
1706,2,114,551,-75,1392,1154,950,-101,0
1706,2,115,551,-76,1392,1154,950,-101,0
1706,2,116,551,-76,1392,1154,950,-101,0
1706,2,117,551,-76,1392,1154,950,-101,0
1706,2,118,551,-76,1392,1155,951,-101,0
1706,2,119,551,-76,1392,1155,951,-101,0
1706,2,120,551,-77,1389,1156,951,-101,0
1706,2,121,551,-76,1392,1155,951,-101,0
1706,2,122,551,-77,1392,1156,951,-101,0
1706,2,123,551,-77,1392,1156,951,-101,0
1706,2,124,551,-77,1392,1156,951,-101,0
1706,2,125,551,-77,1389,1158,953,-101,0
1706,2,126,551,-77,1386,1159,954,-101,0
1706,2,127,551,-77,1386,1159,954,-101,0
1706,2,128,551,-77,1386,1160,955,-102,0
1706,2,129,551,-77,1389,1159,954,-101,0
1706,2,130,551,-77,1386,1160,955,-102,0
1706,2,131,551,-77,1386,1158,953,-102,0
1706,2,132,551,-77,1389,1157,952,-101,0
1706,2,133,551,-77,1389,1156,951,-101,0
1706,2,134,551,-77,1389,1156,951,-101,0
1706,2,135,551,-77,1389,1156,951,-101,0
1706,2,136,-2,-18,1366,20,5,-1,0
1706,2,137,-5,-18,429,1,-11,-1,0
1706,2,138,-5,-18,397,1,-11,-1,0
1706,2,139,-5,-17,394,1,-11,-1,0
1706,2,140,-5,-18,394,1,-11,0,0
1706,2,141,-5,-18,394,1,-11,-1,0
1706,2,142,-5,-17,394,1,-11,0,0
1706,2,143,-5,-18,390,1,-11,0,0
1706,2,144,-5,-18,390,1,-12,-1,0
1706,3,1,-5,-18,70,1,-11,0,0
1706,3,2,-5,-17,26,1,-11,-1,0
1706,3,3,-5,-17,13,1,-11,-1,0
1706,3,4,-5,-17,6,1,-11,-1,0
1706,3,5,-5,-18,6,1,-11,-1,0
1706,3,6,-5,-18,6,1,-11,0,0
1706,3,7,-5,-18,3,1,-11,0,0
1706,3,8,-5,-18,3,1,-11,0,0
1706,3,9,-5,-18,3,1,-11,-1,0
1706,3,10,-5,-18,3,1,-11,-1,0
1706,3,11,-5,-18,643,1,-11,0,0
1706,3,12,-5,-18,480,1,-12,0,0
1706,3,13,-5,-18,1366,1,-11,0,0
1706,3,14,-5,-18,1834,1,-12,0,0
1706,3,15,-5,-18,2112,1,-11,0,0
1706,3,16,-5,-18,2250,1,-11,0,0
1706,3,17,-5,-18,2406,1,-11,0,0
1706,3,18,-5,-18,2403,1,-11,0,0
1706,3,19,596,-74,2470,2047,806,-72,0
1706,3,20,605,-74,2442,2047,942,-44,0
1706,3,21,602,-76,2406,2047,786,-31,0
1706,3,22,602,-79,2403,2047,676,-26,0
1706,3,23,603,-79,2403,2047,602,-24,0
1706,3,24,603,-79,2406,2047,542,-23,0
1706,3,25,603,-79,2403,2047,511,-22,0
1706,3,26,603,-79,2400,2047,483,-21,0
1706,3,27,603,-79,2397,2047,465,-20,0
1706,3,28,604,-79,2397,2047,451,-20,0
1706,3,29,603,-79,2397,2047,434,-20,0
1706,3,30,603,-79,2394,2047,424,-19,0
1706,3,31,603,-79,2394,2032,412,-19,0
1706,3,32,603,-79,2397,2014,404,-19,0
1706,3,33,-4,-17,893,2,-11,0,0
1706,3,34,-5,-18,115,1,-11,-1,0
1706,3,35,-5,-18,64,1,-11,-1,0
1706,3,36,-5,-18,38,1,-11,-1,0
1706,3,37,-5,-18,26,1,-11,-1,0
1706,3,38,-5,-18,19,1,-11,0,0
1706,3,39,-5,-18,16,1,-11,-1,0
1706,3,40,-5,-18,13,1,-11,-1,0
1706,3,41,-5,-17,10,1,-11,0,0
1706,3,42,-5,-18,621,1,-11,0,0
1706,3,43,-5,-18,800,1,-11,-1,0
1706,3,44,-5,-18,1072,1,-11,0,0
1706,3,45,-5,-18,1171,1,-12,0,0
1706,3,46,-5,-18,1344,1,-11,0,0
1706,3,47,-5,-18,1357,1,-11,-1,0
1706,3,48,-6,-20,1382,1,-12,-1,0
1706,3,49,-5,-19,1386,1,-11,0,0
1706,3,50,554,58,1382,1006,639,-51,0
1706,3,51,554,-27,1386,1209,850,-105,0
1706,3,52,548,-74,1389,1246,916,-111,0
1706,3,53,549,-74,1389,1250,946,-111,0
1706,3,54,550,-73,1386,1259,976,-112,0
1706,3,55,549,-78,1386,1264,992,-112,0
1706,3,56,550,-75,1389,1269,1004,-112,0
1706,3,57,550,-74,1386,1275,1015,-114,0
1706,3,58,551,-72,1382,1279,1018,-114,0
1706,3,59,551,-73,1386,1283,1018,-115,0
1706,3,60,550,-75,1386,1288,1018,-115,0
1706,3,61,550,-75,1389,1289,1012,-116,0
1706,3,62,550,-76,1389,1290,1008,-115,0
1706,3,63,550,-76,1389,1293,1006,-116,0
1706,3,64,550,-76,1389,1295,1003,-116,0
1706,3,65,550,-76,1389,1298,1003,-116,0
1706,3,66,550,-76,1389,1300,1001,-116,0
1706,3,67,550,-77,1389,1302,1001,-117,0
1706,3,68,550,-77,1389,1305,1001,-117,0
1706,3,69,550,-77,1389,1307,1000,-118,0
1706,3,70,550,-77,1389,1312,1003,-118,0
1706,3,71,550,-77,1389,1313,1002,-118,0
1706,3,72,550,-77,1389,1314,1001,-118,0
1706,3,73,551,-76,1392,1316,1002,-118,0
1706,3,74,551,-76,1392,1317,1002,-119,0
1706,3,75,551,-76,1389,1320,1003,-119,0
1706,3,76,551,-76,1389,1321,1004,-119,0
1706,3,77,551,-76,1392,1321,1003,-119,0
1706,3,78,551,-76,1389,1323,1004,-119,0
1706,3,79,551,-76,1389,1325,1005,-120,0
1706,3,80,551,-77,1389,1326,1006,-120,0
1706,3,81,551,-77,1389,1326,1005,-120,0
1706,3,82,551,-76,1392,1328,1006,-120,0
1706,3,83,551,-77,1392,1328,1005,-119,0
1706,3,84,551,-77,1392,1328,1005,-120,0
1706,3,85,551,-76,1392,1328,1005,-119,0
1706,3,86,551,-76,1392,1328,1005,-120,0
1706,3,87,551,-76,1392,1329,1006,-120,0
1706,3,88,551,-76,1392,1330,1007,-120,0
1706,3,89,551,-76,1392,1330,1007,-120,0
1706,3,90,552,-76,1392,1331,1008,-120,0
1706,3,91,550,-76,1395,1330,1007,-120,0
1706,3,92,550,-76,1392,1332,1008,-120,0
1706,3,93,550,-76,1392,1332,1009,-120,0
1706,3,94,550,-76,1392,1333,1011,-120,0
1706,3,95,550,-76,1392,1333,1011,-120,0
1706,3,96,550,-76,1389,1334,1011,-120,0
1706,3,97,550,-76,1392,1333,1010,-120,0
1706,3,98,550,-76,1392,1335,1012,-120,0
1706,3,99,550,-75,1392,1334,1011,-120,0
1706,3,100,550,-76,1395,1333,1009,-120,0
1706,3,101,550,-76,1395,1332,1008,-120,0
1706,3,102,550,-76,1395,1333,1010,-120,0
1706,3,103,550,-76,1395,1333,1010,-120,0
1706,3,104,550,-76,1395,1334,1011,-120,0
1706,3,105,550,-76,1395,1333,1011,-120,0
1706,3,106,550,-77,1395,1334,1013,-120,0
1706,3,107,550,-76,1392,1335,1014,-120,0
1706,3,108,550,-76,1392,1335,1015,-120,0
1706,3,109,550,-77,1389,1336,1017,-120,0
1706,3,110,550,-77,1395,1334,1015,-120,0
1706,3,111,550,-76,1395,1333,1016,-120,0
1706,3,112,550,-76,1392,1334,1017,-120,0
1706,3,113,550,-76,1392,1334,1019,-120,0
1706,3,114,550,-76,1392,1333,1019,-120,0
1706,3,115,550,-75,1392,1332,1018,-120,0
1706,3,116,550,-76,1392,1332,1020,-120,0
1706,3,117,550,-77,1392,1332,1024,-120,0
1706,3,118,550,-77,1392,1327,1028,-119,0
1706,3,119,549,-79,1389,1310,1037,-119,0
1706,3,120,549,-78,1395,1280,1040,-116,0
1706,3,121,549,-79,1392,1244,1048,-114,0
1706,3,122,549,-79,1392,1223,1047,-113,0
1706,3,123,550,-78,1395,1208,1045,-112,0
1706,3,124,549,-78,1389,1192,1045,-111,0
1706,3,125,549,-78,1392,1179,1044,-110,0
1706,3,126,550,-78,1392,1167,1046,-108,0
1706,3,127,549,-78,1389,1160,1044,-107,0
1706,3,128,550,-78,1392,1156,1042,-106,0
1706,3,129,549,-79,1389,1153,1037,-107,0
1706,3,130,549,-78,1389,1153,1034,-107,0
1706,3,131,549,-79,1389,1152,1030,-107,0
1706,3,132,549,-78,1392,1151,1025,-106,0
1706,3,133,549,-78,1392,1151,1022,-106,0
1706,3,134,549,-78,1395,1150,1018,-106,0
1706,3,135,20,-18,1392,167,134,-7,0
1706,3,136,-5,-18,448,1,-11,-1,0
1706,3,137,-5,-18,403,1,-11,-1,0
1706,3,138,-5,-18,394,1,-11,-1,0
1706,3,139,-5,-18,394,1,-11,-1,0
1706,3,140,-5,-18,394,1,-11,-2,0
1706,3,141,-5,-19,394,1,-11,-1,0
1706,3,142,-5,-19,394,1,-12,-1,0
1706,3,143,-5,-19,394,1,-12,0,0
1706,4,1,-6,-19,54,1,-11,0,0
1706,4,2,-5,-18,19,1,-11,-1,0
1706,4,3,-5,-18,10,1,-11,0,0
1706,4,4,-5,-18,6,1,-12,0,0
1706,4,5,-6,-18,6,1,-11,-1,0
1706,4,6,-6,-18,3,1,-11,-1,0
1706,4,7,-5,-18,3,1,-11,0,0
1706,4,8,-5,-18,3,1,-11,-1,0
1706,4,9,-5,-18,3,1,-11,0,0
1706,4,10,-5,-18,3,1,-11,0,0
