Lot-ID,Wafer-NO,P1_6_std,P1_6_max,P1_7_std,P1_7_max,P1_8_std,P1_8_max,P1_11_std,P1_11_min,P1_12_std,P1_12_min,P1_15_std,P1_15_max,P2_6_std,P2_6_max,P2_7_std,P2_7_max,P2_8_std,P2_8_max,P2_11_std,P2_11_min,P2_12_std,P2_12_min,P2_15_std,P2_15_max,Yield
1677,4,0.778498944,604,0.522232968,-87,4.962739957,2410,5.484827557,2028,180.6561274,422,7.006490497,-20,0.610128155,552,1.107877452,-80,2.45177365,1398,74.85456194,1133,12.96875255,925,3.007453428,-106,1
1677,6,0.651338947,603,0.797724035,-86,3.250874008,2406,11.7740727,2008,169.0881069,416,5.830951895,-19,0.545115227,552,0.795737173,-82,1.529892113,1395,75.28743654,1140,9.63508777,945,3.414855672,-106,1
1677,8,0.650443636,603,7.51494238,-60,10.76675796,2438,7.189736274,2021,187.2820443,416,10.09442598,-20,0.523570314,551,0.741698423,-82,2.240389993,1395,75.98385303,1134,12.06421243,931,3.140716887,-106,1
1677,9,0.660225292,604,44.44356837,74,10.03327796,2432,8.34511987,2017,182.8531006,417,20.23959055,-20,0.685994341,552,0.799884759,-81,2.644423622,1398,79.51778505,1126,10.86172974,936,3.273158189,-104,1
1677,10,0.751067616,604,33.65797044,35,17.29235788,2461,0,2047,186.2240517,429,16.23465745,-20,0.558969335,552,1.220735876,-80,1.885806455,1395,75.34786335,1134,11.88230863,919,3.004330492,-104,1
1677,11,0.389249472,603,1.083624669,-85,4.716187469,2416,4.041451884,2033,183.2341398,422,8.162645887,-20,0.706679827,552,13.02029062,25,2.340097506,1398,78.8007318,1043,35.82971126,681,6.359580615,-64,1
1677,12,0.854850414,604,13.67854393,-38,17.59042572,2464,22.2168797,1977,193.6657178,407,11.3606383,-19,0.629618486,552,0.778822422,-82,1.737579231,1395,77.88164836,1130,11.2028685,928,2.913355202,-104,1
1677,13,0.640512615,604,26.76560173,11,19.59362795,2467,3.605551275,2034,187.0423303,425,17.73956898,-20,0.565575615,551,2.193015451,-68,3.005309312,1398,75.10636902,1138,15.86096423,881,3.07935085,-105,1
1677,15,0.59914469,604,5.673826548,-66,13.22584882,2448,13.89567356,2000,190.6058156,410,10.4893108,-19,0.58249544,552,4.373104266,-48,2.213170682,1395,77.86438141,1134,22.91514798,798,3.515948319,-96,1
1677,16,0.717740563,604,1.240112409,-84,2.378884383,2403,13.20554291,2004,182.5316079,418,6.651497895,-19,0.565575615,552,0.936934785,-80,1.705489857,1395,76.61487268,1139,11.68255942,950,2.964943552,-106,1
1677,17,0.792961461,604,1.114640858,-83,5.416025603,2419,3.75277675,2034,185.5216029,425,8.375650133,-20,0.522307164,552,1.164441917,-80,1.780111781,1395,75.88383178,1135,11.78669833,928,3.113578874,-105,1
1677,18,0.898717034,604,31.5493102,27,18.53133175,2464,2.218800785,2039,187.2095015,426,16.08511017,-20,0.558156306,552,0.977388593,-81,3.089762874,1395,76.25550737,1135,12.05779352,936,3.128036986,-105,1
1677,19,0.887625365,604,0.288675135,-86,2.00567377,2406,22.33152412,1980,167.3044766,408,5.31649805,-20,0.603646613,552,3.965795788,-52,1.89195748,1395,77.49392549,1132,20.79596732,800,3.174725498,-97,1
1677,20,0.776250026,604,6.252179107,-64,14.63793806,2451,17.35821685,1991,186.0698104,412,9.830616748,-20,0.579193077,551,4.018870662,-52,1.599632311,1395,77.87447274,1130,21.49480994,798,3.479448859,-96,1
1677,21,0.621581561,603,0.887625365,-85,5.071459057,2413,15.76796714,1997,186.9730778,419,8.020806277,-19,0.605811582,552,1.427861838,-80,3.562976236,1398,77.04795011,1128,11.14794336,923,3.002343501,-104,1
1677,22,0.651338947,603,0.621581561,-84,3.915780041,2410,15.85230124,1995,174.0232264,413,6.468454923,-19,0.601929265,552,1.020464097,-81,1.723168437,1395,76.90014395,1128,12.02434303,908,2.884831128,-103,1
1677,23,0.577350269,604,0.514928651,-86,2.50454133,2406,11.60296462,2009,167.5792666,415,5.828352852,-19,0.713706988,552,9.159498864,-8,2.553018373,1395,79.72258754,1116,27.3729881,749,4.573264535,-82,1
1677,24,0.767947648,604,16.93804699,-25,13.35751013,2448,9.142041516,2014,190.045676,418,11.41018438,-19,0.719062096,552,15.99365816,39,2.579759236,1395,85.65310994,998,42.58575422,656,8.00455433,-50,1
1678,1,0.887625365,604,18.3913682,-24,10.60302987,2438,27.29343911,1968,161.2532358,395,11.3654847,-18,0.609618418,552,0.875137352,-80,2.647567824,1398,75.52692146,1139,12.29342773,929,3.294444625,-107,1
1678,2,0.389249472,604,0.717740563,-82,2.662876094,2403,7.484833149,2021,177.9603931,421,5.528849954,-19,0.750390634,552,1.183504124,-81,1.371056307,1392,77.42113662,1128,11.10288627,920,2.985257896,-105,1
1678,3,0.937436867,604,0.900336637,-84,2.622744341,2410,6.639528096,2024,171.1957058,422,5.608435206,-19,0.558083702,552,0.882967301,-79,2.071377753,1398,77.8035955,1125,10.5697545,940,2.969851437,-104,1
1678,4,0.668557923,604,0.514928651,-84,4.795041631,2416,13.63373712,2002,182.0753257,418,6.637816362,-19,0.577741826,551,1.000226116,-80,1.751913085,1395,77.25992125,1127,9.527840137,934,2.65803102,-105,1
1678,5,0.753778361,604,0.792961461,-84,1.356801051,2403,10.10700327,2013,180.4204475,419,6.515133897,-20,0.625756785,552,1.24403758,-79,1.949032312,1395,76.51064528,1128,11.57321997,924,2.883454664,-104,1
1678,6,0.650443636,604,6.449011055,-63,11.64375039,2442,16.23070847,1993,194.5527415,410,10.16088528,-19,0.673439772,552,4.830944853,-42,2.251759875,1395,75.65389528,1130,21.14235548,797,3.575008266,-96,1
1678,7,0.755928946,604,40.06670263,64,11.73540712,2432,17.63176454,1989,187.0194207,412,20.1713811,-19,0.590850962,552,15.16638327,37,1.588803536,1392,82.85697781,994,41.55408148,653,7.888286502,-50,1
1678,8,0.767947648,604,11.28875092,-46,9.969826272,2435,12.63034604,2004,193.8188091,415,10.02049182,-19,0.584686653,552,3.880075671,-52,1.676908006,1395,74.70677833,1130,21.26132415,804,3.389153251,-97,1
1678,9,0.668557923,603,0.577350269,-86,7.631672441,2419,15.03002046,1999,169.155187,415,5.550730228,-19,0.570530305,551,0.784367682,-82,2.069469528,1395,77.70094174,1127,10.95624429,924,2.956629728,-104,1
1678,10,0.862316499,604,26.2566231,8,18.86626347,2467,0,2047,191.5108955,433,17.92863345,-20,0.79028304,552,2.118615394,-67,2.171147922,1395,75.4810275,1131,15.21405947,877,3.08882584,-105,1
1678,11,0.660225292,604,27.32379446,12,19.73510474,2467,8.597853041,2016,192.0581509,422,18.07853239,-19,0.54956284,552,0.594642455,-82,1.895595838,1395,76.33002572,1127,11.22077709,924,2.93326416,-104,1
1711,2,0.668557923,604,0.514928651,-75,4.851585183,2406,4.907477288,2030,176.7625526,417,6.31016496,-18,0.617527525,552,0.974688931,-71,2.533302805,1398,70.2615993,1141,13.05545941,989,4.652313482,-104,1
1711,4,0.778498944,604,0.674199862,-76,6.721742198,2416,17.01046915,1993,162.8969743,409,5.262791056,-18,0.596678338,552,0.739956223,-70,1.978315545,1395,72.81279053,1133,14.24335086,987,5.210569942,-102,1
1711,5,0.725011052,604,10.57391566,-35,13.1060761,2445,9.996153106,2012,185.4473801,416,11.98984613,-18,0.803162762,552,0.990091758,-68,2.597553407,1398,70.52309295,1141,14.42800764,988,4.758387702,-103,1
1711,6,0.877058019,604,24.25690491,13,21.84942644,2474,8.320502943,2017,182.8033832,420,15.21596665,-18,0.521475138,552,3.07754885,-45,2.35505396,1395,70.05343732,1138,17.25343572,907,4.929416645,-101,1
1711,7,0.640512615,604,22.0854982,5,19.89717156,2470,6.656402355,2023,183.2502143,421,15.4894505,-18,0.800527995,552,1.679702541,-68,2.236024236,1395,71.91795529,1137,14.05315613,993,4.994813429,-103,1
1711,8,0.900336637,604,0.797724035,-75,2.153221688,2403,14.34847685,2000,173.6568368,413,6.42202649,-18,0.554839691,552,1.078601076,-69,2.207085717,1395,72.46237905,1138,14.60249972,988,4.981212187,-103,1
1711,9,0.514928651,603,0.792961461,-76,4.448356864,2410,10.31180553,2012,169.4474085,414,5.976595768,-18,0.570533616,552,0.829686858,-72,2.060698637,1395,70.23374232,1145,14.22301002,992,4.895923858,-104,1
1711,10,0.668557923,603,2.609713789,-67,3.92737093,2416,7.794228634,2020,179.6603487,419,9.232682397,-18,0.574376772,552,0.92323302,-71,2.691310217,1398,71.11768871,1140,13.95182241,990,5.075645433,-103,1
1711,11,0.389249472,603,1.23091491,-74,4.756972554,2416,12.49818169,2005,181.5005426,415,7.774764929,-18,0.564090594,552,1,-71,2.470583693,1395,70.12378502,1141,13.76737232,990,4.665379488,-103,1
1711,12,0.774596669,604,0.687551651,-75,2.252271581,2406,16.14536241,1995,129.3308653,411,3.269695565,-18,0.542230656,552,0.653478713,-72,2.20394972,1395,69.7819864,1138,13.1107522,992,4.971259338,-102,1
1711,13,0.621581561,604,0.621581561,-75,5.632024234,2416,10.66394378,2010,179.2758793,416,7.267090619,-18,0.63932582,552,1.269425148,-69,1.933980708,1395,71.51468031,1139,14.21532721,980,4.998852145,-103,1
1711,15,0.621581561,603,0.792961461,-75,3.651483717,2410,14.44818328,2000,176.8273212,412,6.25893301,-18,0.521297615,551,0.871618393,-72,1.651460933,1395,70.19294296,1140,13.52792715,994,4.833338653,-101,1
1711,17,0.668557923,603,0.577350269,-76,2.8123106,2406,11.08643725,2009,177.6984806,415,6.132378055,-18,0.462595738,552,1.013514748,-70,2.057530574,1398,71.4009905,1140,14.36456106,995,4.92447589,-102,1
1711,18,0.522232968,603,0.831209415,-74,4.455843967,2403,13.24455291,2003,120.1161559,413,2.981762749,-18,0.68692232,552,14.85412843,51,2.066821522,1395,76.25514592,995,43.95056292,653,8.862727865,-48,1
1711,19,0.621581561,603,0.674199862,-75,3.165869118,2406,14.04106531,2002,166.2377587,415,5.356955264,-18,0.7894857,552,1.092209858,-71,2.573574882,1398,71.99502668,1136,11.85330169,988,5.29933513,-102,1
1711,20,0.851630627,604,36.70381901,61,10.30016537,2438,21.16665946,1976,177.7096657,403,18.67374604,-18,0.5570058,552,2.78944565,-52,2.158303666,1395,71.8128146,1135,18.73498905,906,5.199624769,-100,1
1711,21,0.522232968,603,0.984731928,-75,4.187825067,2413,4.618802154,2031,181.0188966,422,7.657438451,-18,0.616243839,552,0.996378526,-71,2.356861159,1395,73.51669169,1129,17.33240031,985,5.41953735,-100,1
1711,22,0.621581561,604,0.753778361,-75,2.949062512,2410,8.660254038,2017,168.5558985,416,5.297226261,-18,0.528484689,551,0.837031133,-70,2.235095563,1398,71.28358204,1140,13.531223,993,4.858345363,-103,1
1711,24,0.668557923,603,0.577350269,-75,3.950450684,2413,10.68842478,2010,174.2254722,413,6.336522323,-18,0.425324465,551,0.744227031,-71,2.746004468,1398,70.68001234,1138,15.0591985,987,5.118523154,-102,1
1711,25,0.514928651,603,0.514928651,-74,5.515817476,2413,3.175426481,2036,168.1263053,421,5.247654599,-18,0.594708013,552,0.827443978,-73,1.590021702,1392,71.26125093,1148,13.17505082,1004,4.894485255,-103,1
1714,2,0.83484711,604,0.792961461,-44,3.21926022,2406,0,2047,185.1069101,428,7.115390915,-19,0.547722558,552,0.86381119,-41,2.340568493,1395,68.7219862,1126,9.052652517,946,3.854926132,-101,1
1714,3,0.869718493,604,19.54055612,23,14.92287867,2451,1.664100589,2041,182.5763978,417,10.75007454,-18,0.464990555,552,1.012000071,-43,2.027113512,1398,62.80944154,1131,12.96103655,941,3.423185388,-100,1
1714,5,0.674199862,603,0.621581561,-46,2.701009912,2403,3.75277675,2034,175.1663279,417,6.952217872,-18,0.644085672,551,1.387253552,-36,2.472095284,1395,68.02770876,1129,12.24458414,895,3.734352768,-100,1
1714,6,0.668557923,603,0.668557923,-47,3.171845844,2410,8.626948616,2017,169.9945632,412,6.800178251,-18,0.765936578,552,0.85842506,-44,1.813486254,1395,72.09526686,1125,9.359788128,942,3.833282302,-100,1
1714,7,0.668557923,604,0.522232968,-46,5.710171679,2419,4.041451884,2033,180.5229776,420,7.937253933,-18,0.70489014,552,1.013118182,-43,2.173787504,1398,68.13366569,1125,9.746874624,938,3.422744508,-99,1
1714,8,0.960768923,604,27.90413994,53,16.7408605,2461,9.429903336,2013,180.4653174,412,15.75656151,-18,0.813496289,552,0.804914482,-44,2.598753764,1395,68.36911779,1124,9.449271527,941,3.56385963,-100,1
1714,9,0.514928651,603,0.792961461,-46,1.167748416,2400,7.484833149,2021,175.6038068,416,6.868350779,-18,0.575488595,552,0.908488917,-44,1.798389622,1395,68.30592505,1126,10.25181929,936,3.34122473,-100,1
1714,10,0.650443636,603,6.91616464,-22,4.233565509,2410,14.24555711,2000,176.4538873,406,8.760341874,-18,0.60147371,552,0.899138868,-44,2.051450878,1395,69.85061381,1126,10.58232078,937,3.562491837,-100,1
1714,11,0.797724035,604,0.492365964,-47,3.261343839,2406,5.196152423,2029,175.234302,416,6.868350779,-18,0.621776313,552,0.946434469,-42,3.080539892,1398,67.06669367,1134,12.06809384,915,4.070768573,-100,1
1714,12,0.514928651,603,0.668557923,-47,2.378884383,2406,6.350852961,2025,174.7268648,414,7.166314297,-18,0.518816518,551,0.741012926,-45,2.125005753,1395,67.52345561,1127,9.937116446,944,3.5002515,-100,1
1714,13,0.651338947,604,0.514928651,-47,3.809875525,2413,5.484827557,2028,171.0834237,415,6.829082196,-18,0.660070104,552,0.824611896,-43,3.786139908,1402,69.46804013,1126,9.708067539,947,3.809784727,-99,1
1714,14,0.965307299,604,0.651338947,-47,3.579190699,2413,9.91631652,2014,172.6964406,411,6.753225941,-18,0.624773601,552,0.751122567,-43,2.56787145,1395,68.86390509,1125,9.539202182,948,3.652677417,-100,1
1714,15,0.621581561,603,0.452267017,-47,5.265669257,2410,5.196152423,2029,170.0071968,415,6.646940513,-18,0.521297615,552,0.75814716,-43,2.956083593,1398,65.58089617,1131,11.5672302,948,3.435985707,-99,1
1714,16,0.866025404,604,0.577350269,-46,3.580248849,2406,9.149846828,2016,165.5670468,414,5.31649805,-18,0.561987125,552,5.046322711,-3,2.958618708,1395,69.35572171,1128,23.50708304,784,4.348804486,-91,1
1714,17,0.514928651,603,0.668557923,-47,2.98861476,2403,4.618802154,2031,171.6587524,418,6.707639245,-18,0.553114882,551,0.972412462,-43,1.437034618,1395,67.56386291,1127,10.22222636,945,3.34853838,-100,1
1714,18,0.522232968,603,0.577350269,-47,2.00567377,2406,4.041451884,2033,174.6895732,418,6.806859286,-18,0.688464077,552,0.830629416,-44,2.832539242,1402,68.56163055,1125,10.95527256,944,3.756449852,-99,1
1714,20,0.660225292,603,5.991446895,-26,25.34960678,2483,13.39153962,2001,180.1280172,408,9.570922845,-18,0.571054727,552,14.31005862,70,3.359769598,1402,73.77935656,979,43.27792823,649,7.947817828,-46,1
1714,21,0.778498944,603,0.577350269,-47,4.960449637,2419,0,2047,180.8650091,426,7.585372686,-18,0.626603829,551,0.980086812,-42,2.073661989,1398,65.72128218,1131,11.66308631,930,3.791004376,-100,1
1714,22,0.514928651,603,0.651338947,-46,1.954016842,2406,5.484827557,2028,173.4869439,413,6.855102059,-18,0.639872514,552,1.589419928,-33,2.239128989,1395,66.98672033,1130,13.57195156,891,4.168401465,-99,1
1714,24,0.651338947,603,0.492365964,-47,3.895412998,2410,6.062177826,2026,169.3039896,415,6.932575716,-18,0.551930944,552,5.418464594,0,2.927287838,1398,68.12567686,1128,23.38451224,782,4.118711291,-91,1
1714,25,0.668557923,604,0.288675135,-46,9.038637602,2429,12.70021474,2004,170.7312925,409,6.76667413,-18,0.596950166,552,0.791943887,-44,2.458880648,1398,68.19212601,1129,9.31504617,944,3.627101901,-99,1
1715,1,0.674199862,604,19.21694328,17,17.0197746,2458,33.1069891,1955,133.9839203,385,10.49761878,-17,0.670762069,552,5.2633131,0,2.545363086,1398,69.13091021,1128,25.04980954,778,4.107109565,-93,1
1715,2,0.717740563,604,0.753778361,-45,5.457827296,2416,0,2047,183.4717384,428,7.597846585,-18,0.571054727,552,0.81928803,-43,2.35831377,1395,68.45956989,1126,10.50675654,918,3.608979584,-99,1
1715,3,0.492365964,603,0.452267017,-45,3.250874008,2406,10.18428677,2013,166.6515827,410,5.832900417,-18,0.5814019,552,0.868055947,-43,3.144411542,1398,68.17834106,1131,11.23375196,936,4.253324209,-100,1
1715,5,0.776250026,603,1.983909634,-39,10.03455568,2432,5.82435206,2026,183.2787215,413,8.807048459,-18,0.607164433,551,13.6492352,69,2.52004576,1395,73.3257621,981,42.68341451,646,7.84714328,-46,1
1715,7,0.776250026,604,7.234178138,-21,12.0910011,2442,4.160251472,2032,185.306745,419,9.629681679,-18,0.559272195,552,5.279227551,-1,2.447391678,1395,66.43857384,1133,24.17098843,786,4.310927321,-90,1
1715,8,0.651338947,603,0.426401433,-47,1.864744682,2406,4.041451884,2033,177.235505,420,6.915069184,-18,0.624524172,552,0.937344609,-42,2.309895331,1395,67.48216688,1127,10.56295903,944,3.605445737,-100,1
1715,9,0.660225292,603,6.61389369,-24,12.13492523,2438,14.1221775,2001,179.1952452,409,9.508430807,-18,0.685236857,552,1.601463295,-33,2.035894119,1395,66.3969309,1131,15.83396964,867,4.024698523,-99,1
1715,10,0.522232968,603,0.288675135,-47,2.701009912,2406,0.866025404,2044,175.7147094,422,6.646940513,-18,0.671644727,552,0.759646217,-42,2.440107528,1398,68.63143627,1120,10.07952284,941,3.572868925,-99,1
1715,12,0.767947648,603,25.77192868,46,18.33414917,2467,0,2047,184.7134649,429,16.57113648,-18,0.51536513,552,0.709256047,-43,1.86532894,1395,68.08308672,1129,11.21350838,930,3.674855944,-99,1
1715,14,0.514928651,603,0.452267017,-47,2.335496832,2406,11.61079696,2008,168.3786318,410,5.567083998,-18,0.556340718,552,8.438037764,27,2.172324323,1395,69.7740111,1101,27.59814032,744,4.851916723,-78,1
1715,15,0.504524979,603,2.161649202,-41,7.486958358,2422,0.603022689,2045,161.6791998,425,7.454101982,-18,0.527767764,552,0.912453998,-43,1.743873817,1395,68.39676308,1130,9.695516703,951,3.415594553,-99,1
1715,16,0.492365964,603,0.577350269,-46,2.895921897,2403,7.988628281,2020,170.2896596,414,5.743903224,-18,0.529207788,552,0.950046062,-44,1.707156572,1392,66.58930443,1128,10.01798231,941,3.473425971,-100,1
1715,17,0.621581561,604,0,-47,7.07267469,2416,3.75277675,2034,176.1291494,420,6.915069184,-18,0.699804278,552,0.728575266,-44,3.020478053,1398,68.98488518,1124,10.16597423,924,3.932894101,-99,1
1715,18,0.877058019,604,27.25614492,50,17.74282087,2464,4.160251472,2032,183.836152,421,16.30125054,-18,0.647263294,552,12.56536941,60,1.797067627,1395,71.0934761,1024,35.74491587,672,6.415413802,-60,1
1715,19,0.492365964,603,0.389249472,-47,2.598076211,2403,7.773303186,2020,167.6350654,415,5.466149273,-18,0.623272387,552,8.145567523,24,2.959181771,1398,67.53471446,1100,27.67571544,743,5.285778983,-77,1
1715,20,0.492365964,603,0.651338947,-47,3.493500459,2406,5.196152423,2029,177.8822389,420,6.947312539,-18,0.640324644,552,0.750586625,-44,2.861842212,1398,68.45578174,1129,10.55931899,950,4.290301871,-99,1
1715,21,0.674199862,604,1.114640858,-46,3,2406,11.44519219,2010,166.9689456,411,5.567083998,-18,0.617937404,552,0.777092813,-44,1.57835268,1395,66.88707111,1130,10.52025954,943,3.718345796,-100,1
1715,22,0.514928651,603,0.514928651,-47,1.864744682,2406,12.92636488,2004,164.1772878,412,5.567083998,-18,0.601891379,552,5.571603175,1,2.101990383,1395,69.85781429,1125,22.25510936,786,4.181197666,-90,1
1715,23,0.668557923,603,0.717740563,-47,5.087119802,2410,8.948929172,2016,171.7013572,416,6.855102059,-18,0.538792483,552,1.203720757,-39,1.510526445,1392,67.76173246,1134,15.24315183,866,4.272391076,-97,1
1715,24,0.668557923,603,0.83484711,-46,3.700941731,2410,2.598076211,2038,176.0460296,423,7.374711088,-18,0.671217345,552,1.009091096,-43,1.6572795,1395,66.51395752,1133,10.80382352,941,4.077819873,-99,1
1715,25,0.522232968,603,0.651338947,-46,1.864744682,2403,5.196152423,2029,179.7662413,420,7.472677505,-18,0.679692564,552,12.97770784,62,2.353222824,1395,73.95628609,979,39.34873878,647,8.057518452,-44,1
1716,1,0.493548117,604,20.64132027,29,12.69615326,2448,14.77350366,1997,177.9687022,397,13.19187784,-17,0.545070132,552,0.718172351,-42,3.236816661,1398,70.41316988,1120,11.40098783,917,4.195865297,-101,1
1716,3,0.514928651,603,0.668557923,-45,3.493500459,2406,8.660254038,2017,174.525569,405,7.102603023,-18,0.526685162,552,0.779786491,-43,2.857871184,1395,66.55960582,1130,10.02544328,929,3.625390337,-100,1
1716,4,0.621581561,604,15.88857985,8,22.14193197,2474,15.76796714,1997,155.2161738,402,10.43885516,-17,0.605142283,552,1.472757307,-33,3.607259894,1398,65.15168139,1132,15.27304308,879,4.161616658,-99,1
1716,5,0.651338947,604,0.900336637,-44,10.90732309,2435,0.866025404,2044,169.1892208,416,7.120180454,-18,0.569867082,552,0.72300513,-43,2.23804672,1395,67.919739,1127,11.56096603,932,3.526159783,-100,1
1716,6,0.725011052,604,24.96818488,43,14.29362418,2451,2.773500981,2037,180.8638814,415,12.52894086,-18,0.648671448,552,1.017453325,-42,2.539477045,1395,66.43803372,1131,10.54099049,942,4.174218508,-99,1
1716,7,0.668557923,603,0.792961461,-45,3.942772444,2406,14.77713221,2000,169.2111824,404,6.810753529,-18,0.627362514,552,0.649424929,-42,2.599769762,1398,67.40030457,1130,9.098143373,940,4,-99,1
1716,12,0.759554525,604,29.86489725,64,16.66624542,2461,7.216053532,2020,179.6412787,413,15.37730596,-18,0.588771132,552,1.150573942,-42,2.27779634,1395,66.14990644,1132,9.863644175,946,3.871263603,-99,1
1716,13,0.621581561,603,0.492365964,-47,2.701009912,2406,11.26640218,2009,173.5178796,409,6.973434439,-18,0.592315067,552,8.524206735,27,3.082021812,1395,69.26400973,1101,27.35972248,739,5.04907424,-78,1
1716,14,0.492365964,603,0.778498944,-46,3.028901191,2410,10.26910636,2013,179.1671811,412,6.980492298,-18,0.536609655,552,0.861155282,-43,1.665198884,1395,65.88776053,1130,11.3440901,938,3.946730586,-100,1
1716,15,0.621581561,604,0.900336637,-45,2.393172106,2403,12.58426145,2006,173.9244655,410,7.254570137,-18,0.63130874,552,0.775531608,-43,2.938605745,1398,66.06121291,1134,9.77135078,953,4.095369298,-100,1
1716,16,0.452267017,603,0.778498944,-46,3.92737093,2413,12.84493769,2005,173.4098971,408,7.120180454,-18,0.891623337,552,0.712068995,-44,2.175002024,1395,69.42103377,1124,10.05618022,926,3.549752576,-100,1
1716,17,0.514928651,603,0.668557923,-46,3.511884584,2413,11.3417972,2010,173.4979478,412,6.926015952,-18,0.597113809,552,1.502914469,-35,2.455773181,1395,67.18699342,1132,13.08837482,896,4.228671075,-99,1
1716,18,0.534522484,604,25.85642947,50,19.88593849,2467,2.939873661,2036,184.0156467,413,15.99330217,-18,0.599022542,552,0.913079323,-42,2.327618573,1398,65.54418322,1130,10.86108143,936,3.564848254,-99,1
1716,19,0.651338947,603,0.389249472,-46,9.038637602,2416,8.812439555,2017,166.0232505,415,5.495866215,-18,0.502308554,551,0.975556386,-43,1.960269353,1395,67.1558085,1129,8.955827212,945,3.415257516,-99,1
1716,20,0.577350269,604,0.668557923,-46,1.477097892,2403,14.29637589,2001,176.6194334,411,7.064100449,-17,0.56761175,552,1.436174714,-35,2.013598139,1395,67.089526,1127,10.96172563,912,3.638361727,-98,1
1716,21,0.492365964,603,0.288675135,-47,5.773502692,2419,7.216878365,2022,179.6696253,417,7.420283422,-18,0.575959191,552,0.91715317,-43,2.329447055,1395,66.02829574,1131,10.96141123,926,3.788684218,-99,1
1716,22,0.389249472,603,0.668557923,-46,4.951277766,2413,1.443375673,2042,178.8643256,421,7.702813339,-18,0.5835779,552,0.81928803,-43,2.69829982,1398,65.76284013,1130,10.15389571,946,3.54203933,-99,1
1716,23,0.668557923,603,7.537281079,-21,8.468748253,2432,10.53529422,2012,185.7855354,415,9.801051273,-18,0.479428128,551,0.804914482,-44,2.339027258,1395,66.10362591,1130,11.23437012,942,3.344084774,-100,1
1716,24,0.522232968,603,0.288675135,-47,3.089571903,2406,10.98207907,2011,166.8315018,411,5.567083998,-18,0.565580697,552,1.049761525,-40,1.66502449,1395,66.0193012,1134,12.35250635,902,4.189601203,-99,1
1716,25,0.514928651,603,0,-47,1.732050808,2406,8.712147563,2017,167.3531016,413,5.605732996,-18,0.617937404,552,0.756298539,-44,2.152990423,1395,67.69345286,1127,8.861832845,945,3.41562162,-99,1
1717,1,0.70064905,604,0.301511345,-44,1.809068067,2403,22.89898767,1976,137.7322171,395,3.770700441,-17,0.668376802,552,0.804997707,-39,2.742361746,1395,64.59320664,1130,14.85692803,882,4.061831844,-102,1
1717,2,0.514928651,603,0.651338947,-45,3.864171086,2406,10.03742995,2013,169.0709686,409,5.900693334,-18,0.493304148,552,0.749412916,-42,2.731854346,1398,66.77003576,1130,8.915487395,931,3.9035466,-101,1
1717,4,0.967417922,604,24.38053027,41,12.99112123,2445,0.554700196,2045,181.6170951,421,12.37708801,-18,0.606470808,552,0.773296791,-43,2.616769938,1395,66.36766079,1128,10.86009438,942,3.567571358,-100,1
1717,5,0.778498944,603,0.83484711,-45,1.864744682,2406,6.639528096,2024,178.669239,415,7.021072179,-18,0.536704528,552,1.889347693,-31,1.662437557,1395,64.78370816,1134,16.28653252,860,4.161046438,-98,1
1717,6,0.767947648,604,13.9187201,4,18.5631286,2461,5.269651864,2028,185.4164405,415,11.26544524,-18,0.521073888,552,0.671345087,-43,2.494908744,1402,66.3134879,1130,10.07156513,941,3.661514733,-99,1
1717,7,0.668557923,603,0.621581561,-46,6.185883245,2419,4.330127019,2032,174.5143912,418,6.973434439,-18,0.555946654,552,0.851676061,-42,1.883957477,1395,65.18863323,1134,10.98907553,942,3.969735862,-100,1
1717,9,0.522232968,603,0.965307299,-45,2.261335084,2403,8.660254038,2017,178.8073917,415,7.759158811,-18,0.581233646,552,0.855686127,-43,3.219536412,1398,67.91979528,1126,10.37104092,930,3.746255303,-99,1
1717,10,0.514928651,604,1.029857301,-44,2.00567377,2406,18.99680994,1988,171.2438453,407,7.171069824,-18,0.561987125,552,5.428972674,1,2.345451247,1395,67.96341291,1126,22.6410512,785,3.921072524,-91,1
1717,11,0.668557923,603,0.717740563,-46,5.184475661,2413,6.062177826,2026,180.0565568,419,7.702813339,-18,0.571441794,552,0.750786333,-42,2.928653021,1398,63.61559195,1129,11.93417246,927,3.415885099,-99,1
1717,12,0.668557923,603,0.674199862,-46,3.720337228,2406,12.58034783,2004,171.5808847,411,6.829082196,-18,0.577020637,552,0.706568443,-44,2.460649207,1395,67.65345317,1125,11.28975304,948,3.830503224,-98,1
1717,13,0.668557923,604,0.668557923,-46,2.98861476,2403,12.58426145,2006,167.8976961,412,5.545268253,-18,0.503314523,552,0.762480919,-44,1.736111894,1395,66.00339063,1129,11.05396494,949,4.098527351,-99,1
1717,14,0.492365964,603,0.621581561,-46,2.00567377,2403,7.216878365,2022,177.5435926,418,6.947312539,-18,0.528128138,551,0.978653441,-41,2.450188698,1398,65.39071774,1124,11.57345346,933,4.225970658,-98,1
1717,15,0.577350269,604,0.389249472,-47,2.153221688,2403,8.959082069,2016,178.9827315,416,7.178988702,-18,0.605142283,552,0.735847164,-44,2.446253243,1395,65.3854767,1126,11.12129033,946,3.601860065,-99,1
1717,16,0.778498944,604,0.514928651,-46,4.49915817,2403,8.050503466,2019,172.5453607,414,6.881573992,-18,0.565362453,552,5.537955378,2,2.400057077,1398,68.4584749,1130,23.70172334,785,4.418938418,-91,1
